20151113_0105.fit  3  2457339.59665937  806.754  569.607  V  -7.955  0.007
20151113_0106.fit  1  2457339.59774581  717.607  366.568  R  -11.969  0.001
20151113_0106.fit  2  2457339.59774581  387.093  583.022  R  -9.424  0.004
20151113_0106.fit  3  2457339.59774581  806.502  569.636  R  -8.482  0.008
20151113_0107.fit  1  2457339.59920656  719.748  367.419  B  -10.445  0.001
20151113_0107.fit  2  2457339.59920656  389.208  583.862  B  -8.299  0.003
20151113_0107.fit  3  2457339.59920656  808.600  570.359  B  -7.095  0.007
20151113_0108.fit  1  2457339.60098734  718.215  366.677  V  -11.398  0.001
20151113_0108.fit  2  2457339.60098734  387.619  583.198  V  -9.005  0.003
20151113_0108.fit  3  2457339.60098734  806.926  569.616  V  -7.969  0.007
20151113_0109.fit  1  2457339.60207401  717.646  366.622  R  -11.930  0.001
20151113_0109.fit  2  2457339.60207401  387.108  583.092  R  -9.382  0.004
20151113_0109.fit  3  2457339.60207401  806.519  569.635  R  -8.485  0.008
20151113_0110.fit  1  2457339.60353441  720.047  367.088  B  -10.417  0.001
20151113_0110.fit  2  2457339.60353441  389.478  583.527  B  -8.274  0.003
20151113_0110.fit  3  2457339.60353441  808.936  570.278  B  -7.056  0.008
20151113_0111.fit  1  2457339.60531518  718.629  366.428  V  -11.392  0.001
20151113_0111.fit  2  2457339.60531518  387.989  582.886  V  -9.012  0.003
20151113_0111.fit  3  2457339.60531518  807.398  569.373  V  -7.969  0.006
20151113_0112.fit  1  2457339.60640185  718.327  366.370  R  -11.924  0.001
20151113_0112.fit  2  2457339.60640185  387.666  582.613  R  -9.384  0.004
20151113_0112.fit  3  2457339.60640185  807.106  569.366  R  -8.473  0.008
20151113_0113.fit  1  2457339.60786365  720.174  366.755  B  -10.384  0.001
20151113_0113.fit  2  2457339.60786365  389.620  583.346  B  -8.246  0.003
20151113_0113.fit  3  2457339.60786365  809.155  569.689  B  -7.029  0.008
20151113_0114.fit  1  2457339.60964488  718.909  366.062  V  -11.382  0.001
20151113_0114.fit  2  2457339.60964488  388.373  582.543  V  -9.014  0.003
20151113_0114.fit  3  2457339.60964488  807.751  569.241  V  -7.959  0.007
20151113_0115.fit  1  2457339.61073121  718.522  365.531  R  -11.968  0.001
20151113_0115.fit  2  2457339.61073121  387.870  581.944  R  -9.419  0.004
20151113_0115.fit  3  2457339.61073121  807.209  568.895  R  -8.540  0.008
20151113_0116.fit  1  2457339.61219195  720.387  366.637  B  -10.445  0.001
20151113_0116.fit  2  2457339.61219195  389.874  582.982  B  -8.312  0.003
20151113_0116.fit  3  2457339.61219195  809.307  569.624  B  -7.091  0.007
20151113_0117.fit  1  2457339.61397285  719.093  366.238  V  -11.375  0.001
20151113_0117.fit  2  2457339.61397285  388.541  582.637  V  -9.024  0.003
20151113_0117.fit  3  2457339.61397285  807.902  569.432  V  -7.969  0.007
20151113_0118.fit  1  2457339.61505964  718.479  366.229  R  -11.949  0.001
20151113_0118.fit  2  2457339.61505964  387.748  582.585  R  -9.424  0.004
20151113_0118.fit  3  2457339.61505964  807.076  569.400  R  -8.514  0.008
20151113_0119.fit  1  2457339.61651992  720.886  366.319  B  -10.446  0.001
20151113_0119.fit  2  2457339.61651992  390.252  582.704  B  -8.319  0.003
20151113_0119.fit  3  2457339.61651992  809.525  569.551  B  -7.112  0.007
20151113_0120.fit  1  2457339.61830069  719.187  366.322  V  -11.243  0.001
20151113_0120.fit  2  2457339.61830069  388.573  582.864  V  -8.886  0.003
20151113_0120.fit  3  2457339.61830069  807.885  569.472  V  -7.827  0.008
20151113_0121.fit  1  2457339.61938713  719.081  366.195  R  -11.922  0.001
20151113_0121.fit  2  2457339.61938713  388.516  582.779  R  -9.413  0.004
20151113_0121.fit  3  2457339.61938713  807.989  569.822  R  -8.511  0.008
20151113_0122.fit  1  2457339.62084777  720.907  366.713  B  -10.311  0.001
20151113_0122.fit  2  2457339.62084777  390.366  582.975  B  -8.216  0.003
20151113_0122.fit  3  2457339.62084777  809.483  569.918  B  -6.998  0.008
20151113_0123.fit  1  2457339.62262866  719.767  366.030  V  -11.316  0.001
20151113_0123.fit  2  2457339.62262866  389.139  582.396  V  -8.986  0.003
20151113_0123.fit  3  2457339.62262866  808.628  569.063  V  -7.957  0.007
20151113_0124.fit  1  2457339.62371533  719.312  365.470  R  -11.890  0.001
20151113_0124.fit  2  2457339.62371533  388.722  581.831  R  -9.391  0.004
20151113_0124.fit  3  2457339.62371533  808.021  568.775  R  -8.474  0.008
20151113_0125.fit  1  2457339.62517573  721.052  366.292  B  -10.402  0.001
20151113_0125.fit  2  2457339.62517573  390.468  582.569  B  -8.312  0.003
20151113_0125.fit  3  2457339.62517573  809.765  569.489  B  -7.077  0.007
20151113_0126.fit  1  2457339.62695696  720.014  366.201  V  -10.812  0.001
20151113_0126.fit  2  2457339.62695696  389.473  582.296  V  -8.498  0.004
20151113_0126.fit  3  2457339.62695696  808.940  569.354  V  -7.465  0.011
20151113_0127.fit  1  2457339.6280426  719.759  365.022  R  -10.752  0.002
20151113_0127.fit  2  2457339.6280426  388.998  581.332  R  -8.287  0.011
20151113_0127.fit  3  2457339.6280426  808.824  567.974  R  -7.355  0.026
20151113_0128.fit  1  2457339.62950334  721.222  366.177  B  -9.282  0.002
20151113_0128.fit  2  2457339.62950334  390.608  582.504  B  -7.206  0.007
20151113_0128.fit  3  2457339.62950334  810.009  569.369  B  -6.009  0.020
20151113_0129.fit  1  2457339.63128481  720.305  366.217  V  -10.520  0.001
20151113_0129.fit  2  2457339.63128481  389.531  582.375  V  -8.216  0.006
20151113_0129.fit  3  2457339.63128481  809.010  569.431  V  -7.175  0.015
20151113_0130.fit  1  2457339.63237126  719.784  364.557  R  -11.198  0.001
20151113_0130.fit  2  2457339.63237126  389.254  580.577  R  -8.743  0.007
20151113_0130.fit  3  2457339.63237126  808.801  567.615  R  -7.844  0.015
20151113_0131.fit  1  2457339.63394103  721.513  366.371  B  -10.022  0.001
20151113_0131.fit  2  2457339.63394103  390.917  582.737  B  -7.977  0.004
20151113_0131.fit  3  2457339.63394103  810.171  569.435  B  -6.763  0.010
20151113_0132.fit  1  2457339.63572181  720.878  364.860  V  -10.951  0.001
20151113_0132.fit  2  2457339.63572181  390.177  581.341  V  -8.682  0.004
20151113_0132.fit  3  2457339.63572181  809.848  568.019  V  -7.638  0.010
20151113_0133.fit  1  2457339.6368086  720.352  365.339  R  -11.563  0.001
20151113_0133.fit  2  2457339.6368086  389.669  581.473  R  -9.115  0.005
20151113_0133.fit  3  2457339.6368086  809.015  568.460  R  -8.188  0.011
20151113_0134.fit  1  2457339.63826888  721.617  365.829  B  -9.990  0.001
20151113_0134.fit  2  2457339.63826888  390.973  581.889  B  -7.981  0.004
20151113_0134.fit  3  2457339.63826888  810.383  568.828  B  -6.751  0.010
20151113_0135.fit  1  2457339.64004977  720.985  365.176  V  -10.909  0.001
20151113_0135.fit  2  2457339.64004977  390.447  581.311  V  -8.669  0.004
20151113_0135.fit  3  2457339.64004977  809.562  568.289  V  -7.617  0.009
20151113_0136.fit  1  2457339.64113609  719.907  367.214  R  -11.523  0.001
20151113_0136.fit  2  2457339.64113609  389.516  582.556  R  -9.137  0.005
20151113_0136.fit  3  2457339.64113609  809.282  570.165  R  -8.219  0.010
20151113_0137.fit  1  2457339.64259695  722.148  365.453  B  -10.004  0.001
20151113_0137.fit  2  2457339.64259695  391.564  581.598  B  -8.012  0.003
20151113_0137.fit  3  2457339.64259695  811.333  568.633  B  -6.814  0.009
20151113_0138.fit  1  2457339.64437819  721.215  365.216  V  -10.829  0.001
20151113_0138.fit  2  2457339.64437819  390.708  581.313  V  -8.617  0.004
20151113_0138.fit  3  2457339.64437819  810.072  568.116  V  -7.576  0.010
20151113_0139.fit  1  2457339.64546487  721.155  364.601  R  -11.543  0.001
20151113_0139.fit  2  2457339.64546487  390.558  580.716  R  -9.159  0.005
20151113_0139.fit  3  2457339.64546487  810.081  568.120  R  -8.270  0.010
20151113_0140.fit  1  2457339.64692516  722.798  364.997  B  -9.719  0.001
20151113_0140.fit  2  2457339.64692516  391.815  581.269  B  -7.750  0.004
20151113_0140.fit  3  2457339.64692516  811.342  567.955  B  -6.558  0.012
20151113_0141.fit  1  2457339.64870604  720.913  365.056  V  -10.701  0.001
20151113_0141.fit  2  2457339.64870604  390.595  581.277  V  -8.529  0.004
20151113_0141.fit  3  2457339.64870604  809.850  568.274  V  -7.474  0.011
20151113_0142.fit  1  2457339.64979272  721.029  364.712  R  -11.036  0.001
20151113_0142.fit  2  2457339.64979272  390.388  580.969  R  -8.664  0.008
20151113_0142.fit  3  2457339.64979272  809.828  567.931  R  -7.740  0.017
20151113_0143.fit  1  2457339.65125312  722.982  364.996  B  -9.999  0.001
20151113_0143.fit  2  2457339.65125312  392.215  581.179  B  -8.071  0.003
20151113_0143.fit  3  2457339.65125312  811.703  568.060  B  -6.869  0.009
20151113_0144.fit  1  2457339.65303458  721.560  364.145  V  -10.946  0.001
20151113_0144.fit  2  2457339.65303458  390.921  580.333  V  -8.804  0.003
20151113_0144.fit  3  2457339.65303458  810.195  567.289  V  -7.749  0.008
20151113_0145.fit  1  2457339.65412103  721.006  365.537  R  -11.404  0.001
20151113_0145.fit  2  2457339.65412103  389.480  582.110  R  -9.075  0.005
20151113_0145.fit  3  2457339.65412103  809.630  568.645  R  -8.170  0.012
20151113_0146.fit  1  2457339.65558201  722.867  364.869  B  -9.857  0.001
20151113_0146.fit  2  2457339.65558201  392.249  580.986  B  -7.979  0.004
20151113_0146.fit  3  2457339.65558201  811.713  567.798  B  -6.785  0.010
20151113_0147.fit  1  2457339.65736301  721.425  364.789  V  -10.784  0.001
20151113_0147.fit  2  2457339.65736301  390.932  580.605  V  -8.712  0.004
20151113_0147.fit  3  2457339.65736301  810.351  567.821  V  -7.637  0.009
20151113_0148.fit  1  2457339.65844934  721.658  364.291  R  -11.458  0.001
20151113_0148.fit  2  2457339.65844934  390.928  580.407  R  -9.191  0.005
20151113_0148.fit  3  2457339.65844934  810.210  567.386  R  -8.268  0.010
20151113_0149.fit  1  2457339.65991043  723.152  364.591  B  -10.005  0.001
20151113_0149.fit  2  2457339.65991043  392.510  580.744  B  -8.162  0.003
20151113_0149.fit  3  2457339.65991043  811.981  567.802  B  -6.957  0.008
20151113_0150.fit  1  2457339.66169108  721.825  364.326  V  -10.995  0.001
20151113_0150.fit  2  2457339.66169108  391.074  580.480  V  -8.904  0.003
20151113_0150.fit  3  2457339.66169108  810.543  567.470  V  -7.867  0.007
20151113_0151.fit  1  2457339.6627626  721.258  364.517  R  -11.610  0.001
20151113_0151.fit  2  2457339.6627626  390.644  580.723  R  -9.349  0.004
20151113_0151.fit  3  2457339.6627626  809.979  567.661  R  -8.432  0.009
20151113_0152.fit  1  2457339.66423817  723.332  364.556  B  -10.164  0.001
20151113_0152.fit  2  2457339.66423817  392.481  580.681  B  -8.329  0.003
20151113_0152.fit  3  2457339.66423817  811.970  567.842  B  -7.123  0.007
20151113_0153.fit  1  2457339.66601859  721.910  364.488  V  -11.109  0.001
20151113_0153.fit  2  2457339.66601859  391.095  580.509  V  -9.044  0.003
20151113_0153.fit  3  2457339.66601859  810.629  567.452  V  -8.000  0.006
20151113_0154.fit  1  2457339.66710503  722.131  364.248  R  -11.651  0.001
20151113_0154.fit  2  2457339.66710503  391.218  580.299  R  -9.415  0.004
20151113_0154.fit  3  2457339.66710503  810.920  567.364  R  -8.521  0.008
20151113_0155.fit  1  2457339.66856612  723.267  364.891  B  -10.149  0.001
20151113_0155.fit  2  2457339.66856612  392.487  580.974  B  -8.330  0.003
20151113_0155.fit  3  2457339.66856612  811.957  568.078  B  -7.104  0.007
20151113_0156.fit  1  2457339.67034724  722.184  364.129  V  -11.024  0.001
20151113_0156.fit  2  2457339.67034724  391.213  580.222  V  -8.947  0.003
20151113_0156.fit  3  2457339.67034724  810.758  567.338  V  -7.917  0.007
20151113_0157.fit  1  2457339.67143404  722.139  363.881  R  -11.631  0.001
20151113_0157.fit  2  2457339.67143404  391.159  579.985  R  -9.368  0.004
20151113_0157.fit  3  2457339.67143404  810.687  567.008  R  -8.455  0.008
20151113_0158.fit  1  2457339.67289433  723.748  363.980  B  -10.190  0.001
20151113_0158.fit  2  2457339.67289433  392.956  579.976  B  -8.343  0.003
20151113_0158.fit  3  2457339.67289433  812.415  567.176  B  -7.127  0.007
20151113_0159.fit  1  2457339.67467521  722.446  363.897  V  -11.082  0.001
20151113_0159.fit  2  2457339.67467521  391.626  579.849  V  -8.978  0.003
20151113_0159.fit  3  2457339.67467521  811.047  567.087  V  -7.943  0.006
20151113_0160.fit  1  2457339.67576212  722.076  363.722  R  -11.651  0.001
20151113_0160.fit  2  2457339.67576212  391.345  579.895  R  -9.363  0.004
20151113_0160.fit  3  2457339.67576212  810.746  567.151  R  -8.443  0.008
20151113_0161.fit  1  2457339.67727773  723.928  364.123  B  -10.166  0.001
20151113_0161.fit  2  2457339.67727773  393.150  580.158  B  -8.280  0.003
20151113_0161.fit  3  2457339.67727773  812.690  567.467  B  -7.042  0.007
20151113_0162.fit  1  2457339.67905861  722.776  363.790  V  -11.148  0.001
20151113_0162.fit  2  2457339.67905861  391.829  579.928  V  -9.009  0.003
20151113_0162.fit  3  2457339.67905861  811.047  567.065  V  -7.949  0.007
20151113_0163.fit  1  2457339.68014459  722.504  363.772  R  -11.758  0.001
20151113_0163.fit  2  2457339.68014459  391.507  579.950  R  -9.431  0.004
20151113_0163.fit  3  2457339.68014459  811.230  566.990  R  -8.536  0.007
20151113_0164.fit  1  2457339.68160569  724.154  363.887  B  -10.267  0.001
20151113_0164.fit  2  2457339.68160569  393.203  579.812  B  -8.356  0.003
20151113_0164.fit  3  2457339.68160569  813.108  567.214  B  -7.124  0.007
20151113_0165.fit  1  2457339.68338681  722.976  363.537  V  -11.222  0.001
20151113_0165.fit  2  2457339.68338681  392.152  579.555  V  -9.040  0.003
20151113_0165.fit  3  2457339.68338681  811.636  566.773  V  -8.011  0.006
20151113_0166.fit  1  2457339.68447326  722.613  363.857  R  -11.815  0.001
20151113_0166.fit  2  2457339.68447326  391.741  579.861  R  -9.439  0.004
20151113_0166.fit  3  2457339.68447326  811.354  567.071  R  -8.526  0.008
20151113_0167.fit  1  2457339.68593411  724.317  364.134  B  -10.328  0.001
20151113_0167.fit  2  2457339.68593411  393.494  580.107  B  -8.367  0.003
20151113_0167.fit  3  2457339.68593411  812.934  567.382  B  -7.148  0.007
20151113_0168.fit  1  2457339.68771524  722.963  363.342  V  -11.282  0.001
20151113_0168.fit  2  2457339.68771524  392.044  579.486  V  -9.051  0.003
20151113_0168.fit  3  2457339.68771524  811.513  566.602  V  -8.003  0.006
20151113_0169.fit  1  2457339.68880169  722.936  363.465  R  -11.868  0.001
20151113_0169.fit  2  2457339.68880169  392.051  579.528  R  -9.444  0.004
20151113_0169.fit  3  2457339.68880169  811.510  566.704  R  -8.515  0.008
20151113_0170.fit  1  2457339.69026231  724.387  363.937  B  -10.380  0.001
20151113_0170.fit  2  2457339.69026231  393.488  579.957  B  -8.374  0.003
20151113_0170.fit  3  2457339.69026231  812.982  567.101  B  -7.166  0.007
20151113_0171.fit  1  2457339.69204343  723.268  363.238  V  -11.292  0.001
20151113_0171.fit  2  2457339.69204343  392.495  579.294  V  -9.035  0.003
20151113_0171.fit  3  2457339.69204343  811.835  566.499  V  -7.990  0.006
20151113_0172.fit  1  2457339.69312953  722.924  363.537  R  -11.860  0.001
20151113_0172.fit  2  2457339.69312953  392.066  579.616  R  -9.426  0.004
20151113_0172.fit  3  2457339.69312953  811.507  566.761  R  -8.512  0.008
20151113_0173.fit  1  2457339.69459062  724.624  363.714  B  -10.419  0.001
20151113_0173.fit  2  2457339.69459062  393.660  579.620  B  -8.381  0.002
20151113_0173.fit  3  2457339.69459062  813.184  566.934  B  -7.167  0.007
20151113_0174.fit  1  2457339.69637116  723.337  363.444  V  -11.364  0.001
20151113_0174.fit  2  2457339.69637116  392.474  579.483  V  -9.064  0.003
20151113_0174.fit  3  2457339.69637116  811.887  566.730  V  -8.026  0.006
20151113_0175.fit  1  2457339.69745762  722.937  363.486  R  -11.920  0.001
20151113_0175.fit  2  2457339.69745762  391.923  579.537  R  -9.445  0.003
20151113_0175.fit  3  2457339.69745762  811.591  566.710  R  -8.541  0.007
20151113_0176.fit  1  2457339.69891813  724.512  363.781  B  -10.456  0.001
20151113_0176.fit  2  2457339.69891813  393.651  579.679  B  -8.393  0.002
20151113_0176.fit  3  2457339.69891813  813.194  566.973  B  -7.178  0.006
20151113_0177.fit  1  2457339.70069924  723.289  362.880  V  -11.377  0.001
20151113_0177.fit  2  2457339.70069924  392.415  578.892  V  -9.068  0.003
20151113_0177.fit  3  2457339.70069924  811.923  566.215  V  -8.022  0.006
20151113_0178.fit  1  2457339.70178603  722.978  363.377  R  -11.951  0.001
20151113_0178.fit  2  2457339.70178603  392.133  579.396  R  -9.459  0.003
20151113_0178.fit  3  2457339.70178603  811.478  566.567  R  -8.548  0.007
20151113_0179.fit  1  2457339.70324597  724.572  363.668  B  -10.480  0.001
20151113_0179.fit  2  2457339.70324597  393.626  579.546  B  -8.393  0.002
20151113_0179.fit  3  2457339.70324597  813.025  566.854  B  -7.158  0.007
20151113_0180.fit  1  2457339.70502754  723.616  363.016  V  -11.401  0.001
20151113_0180.fit  2  2457339.70502754  392.807  579.146  V  -9.067  0.003
20151113_0180.fit  3  2457339.70502754  811.967  566.299  V  -8.024  0.006
20151113_0181.fit  1  2457339.70611422  723.268  363.512  R  -11.964  0.001
20151113_0181.fit  2  2457339.70611422  392.385  579.557  R  -9.459  0.003
20151113_0181.fit  3  2457339.70611422  811.889  566.787  R  -8.545  0.007
20151113_0182.fit  1  2457339.70757416  724.799  363.491  B  -10.502  0.001
20151113_0182.fit  2  2457339.70757416  393.996  579.487  B  -8.395  0.002
20151113_0182.fit  3  2457339.70757416  813.376  566.657  B  -7.189  0.006
20151113_0183.fit  1  2457339.70935574  723.623  363.303  V  -11.423  0.001
20151113_0183.fit  2  2457339.70935574  392.766  579.409  V  -9.069  0.003
20151113_0183.fit  3  2457339.70935574  812.122  566.525  V  -8.036  0.006
20151113_0184.fit  1  2457339.71044255  723.198  363.341  R  -11.985  0.001
20151113_0184.fit  2  2457339.71044255  392.447  579.391  R  -9.471  0.003
20151113_0184.fit  3  2457339.71044255  811.796  566.509  R  -8.539  0.007
20151113_0185.fit  1  2457339.71190247  724.868  363.442  B  -10.518  0.001
20151113_0185.fit  2  2457339.71190247  394.034  579.424  B  -8.396  0.002
20151113_0185.fit  3  2457339.71190247  813.380  566.702  B  -7.185  0.006
20151113_0186.fit  1  2457339.71368371  723.506  363.443  V  -11.422  0.001
20151113_0186.fit  2  2457339.71368371  392.490  579.502  V  -9.050  0.003
20151113_0186.fit  3  2457339.71368371  811.973  566.783  V  -8.013  0.006
20151113_0187.fit  1  2457339.7147705  723.135  363.521  R  -11.949  0.001
20151113_0187.fit  2  2457339.7147705  392.258  579.471  R  -9.416  0.004
20151113_0187.fit  3  2457339.7147705  811.796  566.858  R  -8.497  0.008
20151113_0188.fit  1  2457339.71623044  725.253  362.839  B  -10.476  0.001
20151113_0188.fit  2  2457339.71623044  394.445  578.742  B  -8.355  0.003
20151113_0188.fit  3  2457339.71623044  813.848  566.022  B  -7.111  0.007
20151113_0189.fit  1  2457339.71801155  723.702  363.221  V  -11.428  0.001
20151113_0189.fit  2  2457339.71801155  392.830  579.251  V  -9.061  0.003
20151113_0189.fit  3  2457339.71801155  812.340  566.429  V  -8.021  0.006
20151113_0190.fit  1  2457339.71909788  723.563  363.482  R  -11.969  0.001
20151113_0190.fit  2  2457339.71909788  392.759  579.466  R  -9.429  0.003
20151113_0190.fit  3  2457339.71909788  812.215  566.597  R  -8.513  0.008
20151113_0191.fit  1  2457339.72079196  724.853  363.768  B  -10.420  0.001
20151113_0191.fit  2  2457339.72079196  393.864  579.551  B  -8.279  0.003
20151113_0191.fit  3  2457339.72079196  813.326  566.945  B  -7.075  0.007
20151113_0192.fit  1  2457339.72257308  724.004  363.358  V  -11.223  0.001
20151113_0192.fit  2  2457339.72257308  393.016  579.556  V  -8.853  0.003
20151113_0192.fit  3  2457339.72257308  812.314  567.018  V  -7.811  0.008
20151113_0193.fit  1  2457339.72365906  723.518  363.439  R  -11.918  0.001
20151113_0193.fit  2  2457339.72365906  392.589  579.518  R  -9.365  0.004
20151113_0193.fit  3  2457339.72365906  812.108  566.858  R  -8.455  0.008
20151113_0194.fit  1  2457339.72512015  725.293  363.271  B  -10.474  0.001
20151113_0194.fit  2  2457339.72512015  394.233  579.219  B  -8.329  0.003
20151113_0194.fit  3  2457339.72512015  813.696  566.502  B  -7.109  0.007
20151113_0195.fit  1  2457339.72690093  723.933  362.933  V  -11.377  0.001
20151113_0195.fit  2  2457339.72690093  393.047  579.086  V  -8.989  0.003
20151113_0195.fit  3  2457339.72690093  812.154  566.459  V  -7.948  0.006
20151113_0196.fit  1  2457339.72798739  723.559  363.506  R  -11.999  0.001
20151113_0196.fit  2  2457339.72798739  392.508  579.773  R  -9.451  0.003
20151113_0196.fit  3  2457339.72798739  811.946  566.860  R  -8.537  0.007
20151113_0197.fit  1  2457339.72944824  725.163  363.121  B  -10.546  0.001
20151113_0197.fit  2  2457339.72944824  394.168  579.061  B  -8.383  0.003
20151113_0197.fit  3  2457339.72944824  813.539  566.324  B  -7.154  0.007
20151113_0198.fit  1  2457339.73122901  723.962  363.152  V  -11.443  0.001
20151113_0198.fit  2  2457339.73122901  393.073  579.191  V  -9.054  0.002
20151113_0198.fit  3  2457339.73122901  812.493  566.373  V  -8.018  0.006
20151113_0199.fit  1  2457339.732315  723.781  363.537  R  -11.979  0.001
20151113_0199.fit  2  2457339.732315  392.676  579.665  R  -9.421  0.003
20151113_0199.fit  3  2457339.732315  812.190  567.045  R  -8.521  0.007
20151113_0200.fit  1  2457339.73383246  725.137  363.397  B  -10.553  0.001
20151113_0200.fit  2  2457339.73383246  394.288  579.394  B  -8.380  0.003
20151113_0200.fit  3  2457339.73383246  813.495  566.679  B  -7.175  0.006
20151113_0201.fit  1  2457339.7356138  723.769  363.355  V  -11.465  0.001
20151113_0201.fit  2  2457339.7356138  392.879  579.365  V  -9.065  0.003
20151113_0201.fit  3  2457339.7356138  812.173  566.563  V  -8.017  0.006
20151113_0202.fit  1  2457339.73670014  723.283  363.572  R  -12.002  0.001
20151113_0202.fit  2  2457339.73670014  392.238  579.577  R  -9.441  0.003
20151113_0202.fit  3  2457339.73670014  811.737  566.932  R  -8.526  0.007
20151113_0203.fit  1  2457339.73816006  725.349  363.450  B  -10.532  0.001
20151113_0203.fit  2  2457339.73816006  394.195  579.372  B  -8.355  0.003
20151113_0203.fit  3  2457339.73816006  813.690  566.782  B  -7.130  0.006
20151113_0204.fit  1  2457339.73994118  724.010  362.827  V  -11.445  0.001
20151113_0204.fit  2  2457339.73994118  393.117  579.151  V  -9.038  0.003
20151113_0204.fit  3  2457339.73994118  812.172  566.514  V  -7.980  0.006
20151113_0205.fit  1  2457339.74102787  724.177  363.257  R  -12.015  0.001
20151113_0205.fit  2  2457339.74102787  392.846  579.586  R  -9.437  0.003
20151113_0205.fit  3  2457339.74102787  812.173  566.958  R  -8.555  0.007
20151113_0206.fit  1  2457339.74248803  725.464  363.824  B  -10.438  0.001
20151113_0206.fit  2  2457339.74248803  394.174  579.598  B  -8.268  0.003
20151113_0206.fit  3  2457339.74248803  813.952  567.117  B  -7.044  0.007
20151113_0207.fit  1  2457339.74426846  723.932  363.332  V  -11.129  0.001
20151113_0207.fit  2  2457339.74426846  392.881  579.497  V  -8.726  0.003
20151113_0207.fit  3  2457339.74426846  812.096  566.741  V  -7.652  0.009
20151113_0208.fit  1  2457339.74535524  724.259  363.133  R  -11.882  0.001
20151113_0208.fit  2  2457339.74535524  393.001  579.487  R  -9.304  0.004
20151113_0208.fit  3  2457339.74535524  812.234  566.619  R  -8.388  0.008
20151113_0209.fit  1  2457339.74700581  725.683  363.350  B  -10.418  0.001
20151113_0209.fit  2  2457339.74700581  394.788  579.249  B  -8.246  0.003
20151113_0209.fit  3  2457339.74700581  813.996  566.603  B  -7.012  0.007
20151113_0210.fit  1  2457339.74878658  724.394  362.844  V  -11.241  0.001
20151113_0210.fit  2  2457339.74878658  393.533  579.086  V  -8.830  0.003
20151113_0210.fit  3  2457339.74878658  812.177  566.550  V  -7.783  0.007
20151113_0211.fit  1  2457339.74987347  724.067  362.690  R  -11.748  0.001
20151113_0211.fit  2  2457339.74987347  393.351  578.855  R  -9.179  0.004
